AAPL R735QTJ8XC9X,AAPL,121.54,32625753,3965334019,False,0.8613657,0.0357143
AIG R735QTJ8XC9X,AIG,47.54,15204762,722834385,False,0.6909081,20
EEM SNQLASP67O85,EEM,139.4,14253987,1987005787,False,0.7764915,0.333333
GOOG T1AZ164W5VTX,GOOG,502.86,5610333,2821212052,False,1,0.5
IBM R735QTJ8XC9X,IBM,106.89,7501527,801838221,False,0.6757024,1
IWM RV0PWMLXVHPH,IWM,69.37,81308268,5640354551,False,0.8291026,1
NB R735QTJ8XC9X,BAC,42.16,33059933,1393806775,False,0.800951,1
SPY R735QTJ8XC9X,SPY,134.48,184158985,24765700302,False,0.7642274,1
USO THORT68ZZSYT,USO,77.31,6056755,468247729,False,1,8
UW R735QTJ8XC9X,WMI,33.4,2436764,81387917,False,0.6678314,1
