AAPL R735QTJ8XC9X,AAPL,127.8,51884105,6630788619,False,0.9169952,0.25
AIG R735QTJ8XC9X,AIG,59.65,8246830,491923409,False,0.8568939,1
BNO UN3IMQ2JU1YD,BNO,22.58,74510,1682435,False,1,1
EEM SNQLASP67O85,EEM,40.1,29829908,1196179310,False,0.8926123,1
FB V6OIPNZEM8V9,FB,80.67,16705649,1347644704,False,1,1
GOOCV VP83T1ZUHROL,GOOG,526.83,1506370,793600907,False,1,1
GOOG T1AZ164W5VTX,GOOGL,543.48,1331859,723838729,False,1,1
IBM R735QTJ8XC9X,IBM,165.34,3738112,618059438,False,0.7799459,1
IWM RV0PWMLXVHPH,IWM,124.82,18014654,2248589112,False,0.9213105,1
NB R735QTJ8XC9X,BAC,17.08,66837512,1141584704,False,0.8957181,1
PGM VWWSFBS9ZRS5,PGM,80.64,1183082,95403732,False,1,1
QQQ RIWIV7K5Z9LX,QQQ,108.19,22816995,2468570689,False,0.9483196,1
SPY R735QTJ8XC9X,SPY,208.48,80415421,16765006970,False,0.8904133,1
USO THORT68ZZSYT,USO,19.71,10411930,205219140,False,1,8
UW R735QTJ8XC9X,WM,48.46,1361201,65963800,False,0.8808837,1
