AAPL R735QTJ8XC9X,AAPL,530.65,9019961,4786442304,True,0.8961764,0.0357143
AIG R735QTJ8XC9X,AIG,48.74,12460295,607314778,True,0.8490797,1
BNO UN3IMQ2JU1YD,BNO,42.78,57719,2469218,False,1,1
EEM SNQLASP67O85,EEM,38.19,74176290,2832792515,False,0.8727498,1
FB V6OIPNZEM8V9,FB,68.85,55177646,3798980927,False,1,1
GOOG T1AZ164W5VTX,GOOG,1189.06,2294312,2728074626,False,1,0.5
IBM R735QTJ8XC9X,IBM,183.9,4842902,890609677,True,0.7545881,1
IWM RV0PWMLXVHPH,IWM,117.04,49234722,5762431862,False,0.9065559,1
NB R735QTJ8XC9X,BAC,17.16,98743693,1694441771,True,0.8843633,1
QQQ RIWIV7K5Z9LX,QQQ,89.29,45554081,4067523892,False,0.9357355,1
SPY R735QTJ8XC9X,SPY,185.18,136495375,25276213542,False,0.8693686,1
USO THORT68ZZSYT,USO,35.34,2099865,74209229,False,1,8
UW R735QTJ8XC9X,WM,40.41,1974671,79796455,False,0.847169,1
