AAA SEVKGI6HF885,AAA,62.71,1600,100336,False,0.3035907,1
AAPL R735QTJ8XC9X,AAPL,27.82,5927920,164914734,False,0.8613657,0.0178571
AIG R735QTJ8XC9X,AIG,73.78,8373100,617767318,False,0.6684249,20
EEM SNQLASP67O85,EEM,174.3,408200,71149260,False,0.7385222,0.11111099
IBM R735QTJ8XC9X,IBM,90.75,7905100,717387825,False,0.6449708,1
IWM RV0PWMLXVHPH,IWM,118.08,7045200,831897216,False,0.7944353,0.5
NB R735QTJ8XC9X,BAC,81.4,6081000,494993400,False,0.6805831,0.5
QQQ RIWIV7K5Z9LX,QQQ,36.92,131772800,4865051776,False,0.8706054,1
SPY R735QTJ8XC9X,SPY,114.44,58743900,6722651916,False,0.7128632,1
UW R735QTJ8XC9X,WMI,29.98,2683000,80436340,False,0.6050519,1
