AAPL R735QTJ8XC9X,AAPL,110.38,53377309,5891787367,False,0.921146,0.25
AIG R735QTJ8XC9X,AIG,57.19,7223910,413135412,False,0.8628209,1
BNO UN3IMQ2JU1YD,BNO,16.49,50579,834047,False,1,1
EEM SNQLASP67O85,EEM,33.84,71486356,2419098287,False,0.8994548,1
FB V6OIPNZEM8V9,FB,92.07,32667607,3007706576,False,1,1
GOOCV VP83T1ZUHROL,GOOG,626.91,2314115,1450741834,False,1,1
GOOG T1AZ164W5VTX,GOOGL,656.99,1976984,1298858718,False,1,1
IBM R735QTJ8XC9X,IBM,144.58,2807059,405844590,False,0.7864206,1
IWM RV0PWMLXVHPH,IWM,110.63,50159615,5549158207,False,0.9279306,1
NB R735QTJ8XC9X,BAC,15.38,159497460,2453070934,False,0.8986019,1
PGM VWWSFBS9ZRS5,PGM,211.37,1198080,253238169,False,1,1
QQQ RIWIV7K5Z9LX,QQQ,104.01,50423188,5244515783,False,0.9528147,1
SPY R735QTJ8XC9X,SPY,195,171195207,33383065365,False,0.8994703,1
USO THORT68ZZSYT,USO,14.77,24166425,356938097,False,1,8
UW R735QTJ8XC9X,WM,50.53,1667132,84240179,False,0.8876971,1
