AAPL R735QTJ8XC9X,AAPL,162.23,57022062,9250689118,False,0.8613657,0.0357143
AIG R735QTJ8XC9X,AIG,68.15,12091700,824049355,False,0.6884242,20
EEM SNQLASP67O85,EEM,156.3,22179547,3466663196,False,0.7666262,0.333333
GOOG T1AZ164W5VTX,GOOG,622,11473661,7136617142,False,1,0.5
IBM R735QTJ8XC9X,IBM,118.03,12705700,1499653771,False,0.6707501,1
IWM RV0PWMLXVHPH,IWM,83.13,86734501,7210239068,False,0.8263146,1
NB R735QTJ8XC9X,BAC,52.43,18034491,945548363,False,0.7894806,1
SPY R735QTJ8XC9X,SPY,155.35,217693623,33818704333,False,0.7601857,1
USO THORT68ZZSYT,USO,63.53,2059200,130820976,False,1,8
UW R735QTJ8XC9X,WMI,38.44,1818500,69903140,False,0.663231,1
