AAPL R735QTJ8XC9X,AAPL,289.19,22958875,6639477061,False,0.8613657,0.0357143
AIG R735QTJ8XC9X,AIG,40.74,5240559,213500373,False,0.7048563,1
BNO UN3IMQ2JU1YD,BNO,57.07,4580,261380,False,1,0.5
EEM SNQLASP67O85,EEM,46.06,41005883,1888730970,False,0.8150124,1
GOOG T1AZ164W5VTX,GOOG,534.35,2614366,1396986472,False,1,0.5
IBM R735QTJ8XC9X,IBM,137.84,4441666,612239241,False,0.7088095,1
IWM RV0PWMLXVHPH,IWM,68.61,39388149,2702420902,False,0.8599296,1
NB R735QTJ8XC9X,BAC,13.39,141749301,1898023140,False,0.8719683,1
SPY R735QTJ8XC9X,SPY,116.06,121660574,14119926218,False,0.8121829,1
USO THORT68ZZSYT,USO,36.28,9937494,360532282,False,1,8
UW R735QTJ8XC9X,WM,36.55,1734447,63394037,False,0.7393422,1
