AAA SEVKGI6HF885,AAA,56.3,195300,10995390,False,0.3214621,1
AAPL R735QTJ8XC9X,AAPL,78.3,15071622,1180108002,False,0.8613657,0.0357143
AIG R735QTJ8XC9X,AIG,66.82,4810200,321417564,False,0.6814758,20
EEM SNQLASP67O85,EEM,103.39,4691800,485085202,False,0.7558865,0.333333
GOOG T1AZ164W5VTX,GOOG,471.78,4791863,2260705126,False,1,0.5
IBM R735QTJ8XC9X,IBM,91.43,4242200,387864346,False,0.6616428,1
IWM RV0PWMLXVHPH,IWM,74.86,45324900,3393022014,False,0.817696,1
NB R735QTJ8XC9X,BAC,53.46,6883600,367997256,False,0.7546797,1
SPY R735QTJ8XC9X,SPY,136.6,59368200,8109696120,False,0.746214,1
USO THORT68ZZSYT,USO,52.58,2123000,111627340,False,1,8
UW R735QTJ8XC9X,WMI,37.41,1174300,43930563,False,0.6464234,1
