AAPL R735QTJ8XC9X,AAPL,169.08,26995122,4564335227,False,0.9608787,0.25
AIG R735QTJ8XC9X,AIG,61.14,4147097,253553510,False,0.8999035,1
BNO UN3IMQ2JU1YD,BNO,16.63,187676,3121051,False,1,1
EEM SNQLASP67O85,EEM,45.64,44010400,2008634656,False,0.9359256,1
FB V6OIPNZEM8V9,FB,177.95,9798622,1743664784,False,1,1
GOOCV VP83T1ZUHROL,GOOG,1020.91,831607,848995902,False,1,1
GOOG T1AZ164W5VTX,GOOGL,1036.41,889373,921755070,False,1,1
IBM R735QTJ8XC9X,IBM,147.1,4516862,664430400,False,0.8560074,1
IWM RV0PWMLXVHPH,IWM,145.63,22537545,3282142678,False,0.9557747,1
NB R735QTJ8XC9X,BAC,26.79,99377823,2662331878,False,0.9264584,1
PGM VWWSFBS9ZRS5,PGM,5.14,1134944,5833612,False,1,1
QQQ RIWIV7K5Z9LX,QQQ,152.59,23184844,3537775345,False,0.9731467,1
SPY R735QTJ8XC9X,SPY,256.44,68119981,17468687927,False,0.9375096,1
USO THORT68ZZSYT,USO,11.09,13055142,144781524,False,1,8
UW R735QTJ8XC9X,WM,81.73,1111170,90815924,False,0.933832,1
