AAA SEVKGI6HF885,AAA,62.42,7500,468150,False,0.3084172,1
AAPL R735QTJ8XC9X,AAPL,32.81,8955362,293825427,False,0.8613657,0.0178571
AIG R735QTJ8XC9X,AIG,72.28,3324600,240302088,False,0.6690211,20
EEM SNQLASP67O85,EEM,153.23,203800,31228274,False,0.7385222,0.11111099
IBM R735QTJ8XC9X,IBM,90.45,4219400,381644730,False,0.6462794,1
IWM RV0PWMLXVHPH,IWM,113.65,3956600,449667590,False,0.7944353,0.5
NB R735QTJ8XC9X,BAC,83.69,4294600,359415074,False,0.6872052,0.5
QQQ RIWIV7K5Z9LX,QQQ,36.4,75210100,2737647640,False,0.8706054,1
SPY R735QTJ8XC9X,SPY,113.86,26144700,2976835542,False,0.7128632,1
UW R735QTJ8XC9X,WMI,29.58,1792500,53022150,False,0.6089999,1
