AAPL R735QTJ8XC9X,AAPL,195.57,21313820,4168343777,False,0.9832594,0.25
AIG R735QTJ8XC9X,AIG,52.73,5507716,290421864,False,0.9413438,1
BNO UN3IMQ2JU1YD,BNO,19.01,749240,14243052,False,1,1
EEM SNQLASP67O85,EEM,42.27,55020343,2325709898,False,0.9781524,1
FB V6OIPNZEM8V9,FB,188.84,15623680,2950375731,False,1,1
GOOCV VP83T1ZUHROL,GOOG,1086.35,1504085,1633962739,False,1,1
GOOG T1AZ164W5VTX,GOOGL,1087.58,1470976,1599804078,False,1,1
IBM R735QTJ8XC9X,IBM,138.36,2747252,380109786,False,0.9159029,1
IWM RV0PWMLXVHPH,IWM,151.15,16943672,2561036022,False,0.9770591,1
NB R735QTJ8XC9X,BAC,27.76,45775348,1270723660,False,0.9574957,1
PGM VWWSFBS9ZRS5,PGM,2.16,1187425,2564838,False,1,1
QQQ RIWIV7K5Z9LX,QQQ,184.93,32580001,6025019584,False,0.9873755,1
SPY R735QTJ8XC9X,SPY,290.76,71876031,20898674773,False,0.9692021,1
USO THORT68ZZSYT,USO,12,21368932,256427184,False,1,8
UW R735QTJ8XC9X,WM,116.42,1359164,158233872,False,0.9680347,1
