AAPL R735QTJ8XC9X,AAPL,180.94,44160354,7990374452,False,0.9753046,0.25
AIG R735QTJ8XC9X,AIG,44.32,5867928,260066568,False,0.9208948,1
BNO UN3IMQ2JU1YD,BNO,16.69,881576,14713503,False,1,1
EEM SNQLASP67O85,EEM,41.48,114549970,4751532755,False,0.9563785,1
FB V6OIPNZEM8V9,FB,136.76,27952452,3822777335,False,1,1
GOOCV VP83T1ZUHROL,GOOG,1086.23,2339994,2541771682,False,1,1
GOOG T1AZ164W5VTX,GOOGL,1091.79,2213637,2416826740,False,1,1
IBM R735QTJ8XC9X,IBM,123,5145606,632909538,False,0.8947264,1
IWM RV0PWMLXVHPH,IWM,152.24,25041518,3812320700,False,0.967797,1
NB R735QTJ8XC9X,BAC,28.43,59951619,1704424528,False,0.9422463,1
PGM VWWSFBS9ZRS5,PGM,2.16,1172556,2532720,False,1,1
QQQ RIWIV7K5Z9LX,QQQ,168.7,65556617,11059401287,False,0.9806056,1
SPY R735QTJ8XC9X,SPY,274.58,113271909,31102200773,False,0.9547054,1
USO THORT68ZZSYT,USO,10.66,46971851,500719931,False,1,8
UW R735QTJ8XC9X,WM,92.81,1583860,146998046,False,0.9539188,1
