AAPL R735QTJ8XC9X,AAPL,85.35,20953444,1788376445,False,0.8613657,0.0357143
AIG R735QTJ8XC9X,AIG,1.56,23247349,36265864,False,0.7048563,20
EEM SNQLASP67O85,EEM,24.97,41479106,1035733276,False,0.7964544,1
GOOG T1AZ164W5VTX,GOOG,307.65,2792914,859239992,False,1,0.5
IBM R735QTJ8XC9X,IBM,84.22,5516151,464570237,False,0.6849153,1
IWM RV0PWMLXVHPH,IWM,49.27,68625412,3381174049,False,0.8416922,1
NB R735QTJ8XC9X,BAC,13.97,85579489,1195545461,False,0.8660094,1
SPY R735QTJ8XC9X,SPY,90.33,173715289,15691702055,False,0.7826008,1
USO THORT68ZZSYT,USO,33.11,47500660,1572746852,False,1,8
UW R735QTJ8XC9X,WMI,33.12,3270656,108324126,False,0.6896057,1
