AAPL R735QTJ8XC9X,AAPL,170.31,12959162,2207074880,False,0.8613657,0.0357143
AIG R735QTJ8XC9X,AIG,40.01,48116627,1925146246,False,0.7048563,1
EEM SNQLASP67O85,EEM,36.4,53864358,1960662631,False,0.8029356,1
GOOG T1AZ164W5VTX,GOOG,461.1,1464333,675203946,False,1,0.5
IBM R735QTJ8XC9X,IBM,117.46,3435990,403591385,False,0.6954689,1
IWM RV0PWMLXVHPH,IWM,57.03,31352910,1788056457,False,0.8473919,1
NB R735QTJ8XC9X,BAC,17.09,165626981,2830565105,False,0.8696268,1
SPY R735QTJ8XC9X,SPY,102.08,118252152,12071179676,False,0.7926687,1
USO THORT68ZZSYT,USO,35.13,7322260,257230993,False,1,8
UW R735QTJ8XC9X,WM,30.08,1970416,59270113,False,0.7121156,1
