AAPL R735QTJ8XC9X,AAPL,337.86,14545668,4914399390,False,0.8613657,0.0357143
AIG R735QTJ8XC9X,AIG,32.12,5678163,182382595,False,0.8435868,1
BNO UN3IMQ2JU1YD,BNO,80.55,39631,3192277,False,1,0.5
EEM SNQLASP67O85,EEM,48.6,42759251,2078099598,False,0.8218404,1
GOOG T1AZ164W5VTX,GOOG,521.53,2640115,1376899175,False,1,0.5
IBM R735QTJ8XC9X,IBM,165.4,5242083,867040528,False,0.7147782,1
IWM RV0PWMLXVHPH,IWM,82.15,27842568,2287266961,False,0.8656257,1
NB R735QTJ8XC9X,BAC,12.34,178105822,2197825843,False,0.8733923,1
QQQ RIWIV7K5Z9LX,QQQ,56.6,30112824,1704385838,False,0.9033535,1
SPY R735QTJ8XC9X,SPY,131.28,103007172,13522781540,False,0.820001,1
USO THORT68ZZSYT,USO,42.94,6548815,281206116,False,1,8
UW R735QTJ8XC9X,WM,37.38,1639445,61282454,False,0.7528985,1
