AAPL R735QTJ8XC9X,AAPL,97.14,27761532,2696755218,False,0.9357717,0.25
AIG R735QTJ8XC9X,AIG,53.57,6800299,364292017,False,0.8769818,1
BNO UN3IMQ2JU1YD,BNO,14.7,238641,3508022,False,1,1
EEM SNQLASP67O85,EEM,33.3,61806550,2058158115,False,0.9137274,1
FB V6OIPNZEM8V9,FB,114.6,18993695,2176677447,False,1,1
GOOCV VP83T1ZUHROL,GOOG,718.92,1205835,866898898,False,1,1
GOOG T1AZ164W5VTX,GOOGL,732.19,1090325,798325061,False,1,1
IBM R735QTJ8XC9X,IBM,150.76,1858167,280137256,False,0.8096444,1
IWM RV0PWMLXVHPH,IWM,114.56,23571011,2700295020,False,0.9348157,1
NB R735QTJ8XC9X,BAC,13.34,96139093,1282495500,False,0.9076291,1
PGM VWWSFBS9ZRS5,PGM,37.51,1162588,43608675,False,1,1
QQQ RIWIV7K5Z9LX,QQQ,107.72,22349990,2407540922,False,0.9585608,1
SPY R735QTJ8XC9X,SPY,207.78,94632612,19662764121,False,0.9095223,1
USO THORT68ZZSYT,USO,11.47,22233208,255014895,False,1,8
UW R735QTJ8XC9X,WM,62.8,1316042,82647437,False,0.9066496,1
