AAPL R735QTJ8XC9X,AAPL,633.68,22229967,14086685488,False,0.8613657,0.0357143
AIG R735QTJ8XC9X,AIG,32.92,17878575,588562689,False,0.8435868,1
BNO UN3IMQ2JU1YD,BNO,86.72,15196,1317797,False,1,0.5
EEM SNQLASP67O85,EEM,42.74,42864042,1832009155,False,0.8380212,1
GOOG T1AZ164W5VTX,GOOG,632.32,2213218,1399462005,False,1,0.5
IBM R735QTJ8XC9X,IBM,205.47,3774333,775512201,False,0.7268193,1
IWM RV0PWMLXVHPH,IWM,81.54,30332239,2473290768,False,0.8785305,1
NB R735QTJ8XC9X,BAC,9.23,173835099,1604497963,False,0.8780217,1
QQQ RIWIV7K5Z9LX,QQQ,67.72,27725850,1877594562,False,0.9112781,1
SPY R735QTJ8XC9X,SPY,139.78,104649640,14627926679,False,0.8372375,1
USO THORT68ZZSYT,USO,39.26,4111782,161428561,False,1,8
UW R735QTJ8XC9X,WM,35.11,1939720,68103569,False,0.7841638,1
