AAA SEVKGI6HF885,AAA,47.3,600,28380,False,0.2988875,1
AAPL R735QTJ8XC9X,AAPL,16.34,6976478,113995650,False,0.8613657,0.0178571
AIG R735QTJ8XC9X,AIG,66.99,7997000,535719030,False,0.6646599,20
FB ROGEM6TFIF6T,FB,33.48,584200,19559016,False,1,1
IBM R735QTJ8XC9X,IBM,84.76,12266800,1039733968,False,0.639056,1
IWM RV0PWMLXVHPH,IWM,79.37,1625800,129039746,False,0.7806561,0.5
NB R735QTJ8XC9X,BAC,71.56,7476500,535018340,False,0.642498,0.5
QQQ RIWIV7K5Z9LX,QQQ,27.8,104164700,2895778660,False,0.8702664,1
SPY R735QTJ8XC9X,SPY,93.9,54281600,5097042240,False,0.6955458,1
UW R735QTJ8XC9X,WMI,23.95,2595200,62155040,False,0.6009219,1
