AAPL R735QTJ8XC9X,AAPL,174.29,23032635,4014357954,False,0.9608787,0.25
AIG R735QTJ8XC9X,AIG,61,12247812,747116532,False,0.9047263,1
BNO UN3IMQ2JU1YD,BNO,18.79,153494,2884152,False,1,1
EEM SNQLASP67O85,EEM,48.74,71386728,3479389122,False,0.950171,1
FB V6OIPNZEM8V9,FB,187.84,10210976,1918029731,False,1,1
GOOCV VP83T1ZUHROL,GOOG,1102.61,968545,1067927402,False,1,1
GOOG T1AZ164W5VTX,GOOGL,1110.14,1021759,1134295536,False,1,1
IBM R735QTJ8XC9X,IBM,164.18,3411187,560048681,False,0.8560074,1
IWM RV0PWMLXVHPH,IWM,154.84,15924876,2465807799,False,0.9594027,1
NB R735QTJ8XC9X,BAC,30.55,59928872,1830827039,False,0.9304064,1
PGM VWWSFBS9ZRS5,PGM,5.54,1168403,6472952,False,1,1
QQQ RIWIV7K5Z9LX,QQQ,162.18,31069194,5038801882,False,0.9751843,1
SPY R735QTJ8XC9X,SPY,274.12,52504885,14392639076,False,0.9423337,1
USO THORT68ZZSYT,USO,12.68,13113480,166278926,False,1,8
UW R735QTJ8XC9X,WM,87.27,1079625,94218873,False,0.9386605,1
