20021029 00:00,243100,244700,225000,239100,89420200
20021030 00:00,240700,247900,231400,245500,103630700
20021031 00:00,246600,255500,243600,245700,78279800
20021101 00:00,243800,259200,238500,253000,80262900
20021104 00:00,260500,268200,248200,259700,107500700
20021105 00:00,257100,261400,247600,261100,76438700
20021106 00:00,262900,265100,256400,264600,112278100
20021107 00:00,259800,267800,253100,254900,79315500
20021108 00:00,254900,258700,249600,251100,76464100
20021111 00:00,249500,250200,241500,242500,73499000
20021112 00:00,244000,259500,241300,249400,84558000
20021113 00:00,247400,259200,233500,251600,113670000
20021114 00:00,255800,266900,246900,262900,77875600
20021115 00:00,259000,264500,252200,263800,65146200
20021118 00:00,267200,267700,236300,260200,72857100
20021119 00:00,258000,260500,253000,255000,86414500
20021120 00:00,255800,266700,255200,266500,69602600
20021121 00:00,269300,297000,266000,278000,104164700
20021122 00:00,273700,283200,257600,277400,71339800
20021125 00:00,277600,282100,275400,280600,69442600
20021126 00:00,277800,279400,269000,270300,77010400
20021127 00:00,275300,290900,272500,279800,70462800
20021129 00:00,282100,289100,270100,277800,37214000
20021202 00:00,284200,287900,270400,278500,86342100
20021203 00:00,275500,291900,267500,270800,77431000
20021204 00:00,265600,269500,254900,265900,120174500
20021205 00:00,269500,270000,255900,261700,77947200
20021206 00:00,258100,267200,256900,264800,78722300
20021209 00:00,262200,266500,252500,252700,73871100
20021210 00:00,254200,268200,245400,256600,73678300
20021211 00:00,254400,260700,253200,257600,62319700
20021212 00:00,260200,266900,249400,258300,61826200
20021213 00:00,255200,255700,250300,250400,70483400
20021216 00:00,252200,259600,250700,258700,57796400
20021217 00:00,258100,262000,255600,258800,58934900
20021218 00:00,255500,256000,250500,252000,63551600
20021219 00:00,251700,260800,240300,250100,98159000
20021220 00:00,253300,255000,250700,252300,56692000
20021223 00:00,252000,257600,251300,256700,44123800
20021224 00:00,255000,257300,253000,254000,16811500
20021226 00:00,255300,259100,251700,252500,32835100
20021227 00:00,251800,258500,247500,248200,39670200
20021230 00:00,248400,249700,242600,246100,56237900
20021231 00:00,245400,247100,235400,244000,43931800
20030102 00:00,247200,255500,203100,255000,62930000
20030103 00:00,254600,257000,252800,256300,37309100
20030106 00:00,257100,266600,252000,263900,59486400
20030107 00:00,264100,269300,254100,265800,87422200
20030108 00:00,263900,264900,258400,259100,71480100
20030109 00:00,262400,269800,259300,267300,72158200
20030110 00:00,263500,279600,262200,270500,79339000
20030113 00:00,273300,274700,263000,269000,68663100
20030114 00:00,269100,277300,268500,271900,40962000
20030115 00:00,272400,277700,265800,266900,52539700
20030116 00:00,267700,269800,256300,263900,61663400
20030117 00:00,259000,267000,244500,253500,74862300
20030121 00:00,254000,263400,251000,251100,63857100
20030122 00:00,249700,255400,240600,250600,79003600
20030123 00:00,254000,258400,251100,256600,73375400
20030124 00:00,255300,255300,246400,247600,71254900
20030127 00:00,244500,250300,237000,245500,72478300
20030128 00:00,247700,250500,244200,248500,61389300
20030129 00:00,247600,254500,243400,253000,92756700
20030130 00:00,253200,254200,244500,245100,67206600
20030131 00:00,240700,251300,240100,244100,86037100
20030203 00:00,245300,248000,243800,245100,47509700
20030204 00:00,241800,242900,238200,241400,58999700
20030205 00:00,243300,257400,240100,240900,79135200
20030206 00:00,240200,251900,211500,241500,108671100
20030207 00:00,243600,249800,236500,237800,71679500
20030210 00:00,239000,249900,236200,241300,66776400
20030211 00:00,242500,246100,211400,241100,72796800
20030212 00:00,240700,244100,238000,238300,53702200
20030213 00:00,238500,245900,233200,236700,69510700
20030214 00:00,238300,244000,236200,244000,65201400
20030218 00:00,247000,252300,242500,252300,71444500
20030219 00:00,252000,252400,247100,250200,42341000
20030220 00:00,251500,252700,248400,248700,57530900
20030221 00:00,249300,253700,245100,252500,66980700
20030224 00:00,251300,259000,247100,247400,53999000
20030225 00:00,244500,254500,240800,248400,70866400
20030226 00:00,246800,249400,242000,242400,56822500
20030227 00:00,244200,249200,242700,247500,63839900
20030228 00:00,248100,252200,240200,251100,49281500
20030303 00:00,252500,254800,245600,246500,59576800
20030304 00:00,246600,255300,242600,244500,58553200
20030305 00:00,244000,247800,243200,246800,65213900
20030306 00:00,244400,246800,242300,244600,53137500
20030307 00:00,240700,246900,233500,245700,70092600
20030310 00:00,243500,244600,239100,239800,53167500
20030311 00:00,240500,242400,237800,238200,52508000
20030312 00:00,237600,241800,235400,241600,73786900
20030313 00:00,246600,256300,241000,255800,117076000
20030314 00:00,257300,266400,243000,256100,88905300
20030317 00:00,254500,267800,244800,267600,137851800
20030318 00:00,267900,269000,256300,268500,93588900
20030319 00:00,268400,270800,255400,267100,85549100
20030320 00:00,265400,271400,261700,268300,89296900
20030321 00:00,272200,273800,253500,271600,92263600
20030324 00:00,264700,266000,259700,260300,82734600
20030325 00:00,261600,274700,260100,265100,90591500
20030326 00:00,264900,267700,255600,265700,65788800
20030327 00:00,262600,266500,261000,263800,64262200
20030328 00:00,261500,264300,259500,260300,43106700
20030331 00:00,255800,273600,243100,253200,83742300
20030401 00:00,254500,256700,252500,254300,68171400
20030402 00:00,260500,265600,254300,264400,72604600
20030403 00:00,266400,268500,254900,264400,65951500
20030404 00:00,265700,266000,259700,261200,62935800
20030407 00:00,271200,279800,261800,262100,80657200
20030408 00:00,261500,262900,258800,260100,54447300
20030409 00:00,261000,267100,235900,254600,73818600
20030410 00:00,254700,257700,244200,256900,53669700
20030411 00:00,260300,265200,253600,255100,65478200
20030414 00:00,255800,261400,254900,260500,49686300
20030415 00:00,259700,263500,252700,262100,54077000
20030416 00:00,266500,268300,254600,262100,68950400
20030417 00:00,261600,269800,261500,269100,67251600
20030421 00:00,269500,271100,266000,268800,51163300
20030422 00:00,267400,274600,266500,274000,66685300
20030423 00:00,275000,278000,272600,276500,66712100
20030424 00:00,273600,277500,244700,275600,71731200
20030425 00:00,273200,274500,268600,269400,63228300
20030428 00:00,270500,276300,269500,275200,57086100
20030429 00:00,276500,282000,274100,277500,74657300
20030430 00:00,276600,277900,274300,274700,58553700
20030501 00:00,274400,278700,271900,276800,64591500
20030502 00:00,276100,289600,271400,282700,83785100
20030505 00:00,283300,287100,281700,282400,79783100
20030506 00:00,282200,295300,280800,286300,73696900
20030507 00:00,284100,286900,281200,282800,69065700
20030508 00:00,278600,281900,270900,278100,78385700
20030509 00:00,280400,284800,273800,284100,57497000
20030512 00:00,283600,289600,258500,288500,66583800
20030513 00:00,286300,289900,285400,287200,62044000
20030514 00:00,288700,289700,283600,285300,59402700
20030515 00:00,287500,297200,285600,289100,56876800
20030516 00:00,287200,289400,283500,286600,67115800
20030519 00:00,285200,286800,276100,277000,90054700
20030520 00:00,277600,279600,266100,276800,66025400
20030521 00:00,276500,285100,274400,277100,62584100
20030522 00:00,277600,283200,231400,281300,60491200
20030523 00:00,280500,282500,271500,280800,37486800
20030527 00:00,279300,292200,278900,291400,101068600
20030528 00:00,291800,294000,282200,291600,75175800
20030529 00:00,292300,298000,291000,293100,95698200
20030530 00:00,295300,298700,290700,297400,76031300
20030602 00:00,300800,305000,290000,294500,99416800
20030603 00:00,294500,298400,286600,298300,75594300
20030604 00:00,298100,305800,297200,304000,83244900
20030605 00:00,301300,306500,299700,306100,84153500
20030606 00:00,311700,314700,300700,301000,133737800
20030609 00:00,300000,302200,295300,297300,94536600
20030610 00:00,298500,301800,296800,301800,63484600
20030611 00:00,300700,328600,291700,305200,85915300
20030612 00:00,306200,313900,302600,305600,77631200
20030613 00:00,306600,307300,298600,299500,82269400
20030616 00:00,301700,308400,300000,308200,68028500
20030617 00:00,310100,311100,305600,307900,66045300
20030618 00:00,306600,312300,285000,310200,77165700
20030619 00:00,309800,312400,303800,304800,77195000
20030620 00:00,306900,315000,302500,304000,73708600
20030623 00:00,303300,303700,290800,297900,83259300
20030624 00:00,297300,303000,295300,297100,80621500
20030625 00:00,296700,330500,294700,296000,91645200
20030626 00:00,297100,302800,296100,302100,76949300
20030627 00:00,302500,305700,297700,299600,80921800
20030630 00:00,301600,303400,298000,298600,68284200
20030701 00:00,297000,303300,292600,302900,91627200
20030702 00:00,304100,336100,303800,309000,79805700
20030703 00:00,307000,318400,300700,305300,50131300
20030707 00:00,309700,318800,302500,318400,85553900
20030708 00:00,317800,323100,316200,322600,79946000
20030709 00:00,321700,327800,312000,321700,81128700
20030710 00:00,318400,323000,313300,315700,98458300
20030711 00:00,316500,319900,316100,318400,66236400
20030714 00:00,323400,327500,320700,322200,82207300
20030715 00:00,325300,326500,311500,321700,69431300
20030716 00:00,324600,329900,310900,321400,75587900
20030717 00:00,316800,318400,310400,312100,100236000
20030718 00:00,314000,333400,309200,313000,75330500
20030721 00:00,312600,318600,306100,308300,131325500
20030722 00:00,311100,315000,308600,313100,88362500
20030723 00:00,313800,316200,309900,315200,64567900
20030724 00:00,318600,320200,310800,311300,76500400
20030725 00:00,311300,317800,307700,317700,78832100
20030728 00:00,318600,319900,316000,318500,56717300
20030729 00:00,319300,327100,312300,316600,78070000
20030730 00:00,317000,317400,313300,314100,55694000
20030731 00:00,318000,323300,312600,317000,82437900
20030801 00:00,316900,319200,313000,314900,70790300
20030804 00:00,314100,319800,308400,315100,93816600
20030805 00:00,314100,317200,300500,305500,91471700
20030806 00:00,303600,315100,300000,302100,93193400
20030807 00:00,302200,312200,300200,302900,66734200
20030808 00:00,304300,305500,289900,300600,64610600
20030811 00:00,300800,306000,300300,304000,63342200
20030812 00:00,305100,308900,300400,308600,55531500
20030813 00:00,309800,310700,306500,308200,56769800
20030814 00:00,308800,311900,306700,311400,42839000
20030815 00:00,310000,313300,309300,311500,26323200
20030818 00:00,313000,319600,310500,319400,63737300
20030819 00:00,321000,323700,318500,323600,63208400
20030820 00:00,320900,343400,320200,322700,56847400
20030821 00:00,325900,328200,321000,326800,75593700
20030822 00:00,332700,333700,323300,324700,90054000
20030825 00:00,323600,333100,320000,324600,41284000
20030826 00:00,322800,325900,318100,325100,78153300
20030827 00:00,324900,337100,323700,328100,46132500
20030828 00:00,329400,331100,316200,330900,53470300
20030829 00:00,330400,334600,322600,333100,49200100
20030902 00:00,334900,338600,304800,338300,77991800
20030903 00:00,341000,342000,336500,337900,80100500
20030904 00:00,338300,342200,337000,341500,59976700
20030905 00:00,339600,343400,327900,338600,88478700
20030908 00:00,340000,345100,338600,344600,68858600
20030909 00:00,343200,344700,339200,340500,80989900
20030910 00:00,337500,345500,331100,331100,108812900
20030911 00:00,332800,337800,293100,335600,92848200
20030912 00:00,333400,338000,322100,337400,102369500
20030915 00:00,338500,339100,334400,334900,50427200
20030916 00:00,335400,344300,330000,343400,79812200
20030917 00:00,343100,345000,333300,341700,76836800
20030918 00:00,341700,348600,334400,347800,88501800
20030919 00:00,348000,348600,343600,346000,67567000
20030922 00:00,341200,342000,337700,339500,93800100
20030923 00:00,339800,345600,339100,344700,72929000
20030924 00:00,345000,345200,332600,333600,106822400
20030925 00:00,333900,339800,329600,329800,107048600
20030926 00:00,328900,339300,318100,325900,104092400
20030929 00:00,327600,347300,322900,331100,91294800
20030930 00:00,329200,329600,323600,324400,115751500
20031001 00:00,326100,332300,320100,331300,104783200
20031002 00:00,331000,343500,322000,332100,81978200
20031003 00:00,338600,349600,338200,341600,107858100
20031006 00:00,342800,344100,333000,343400,47134200
20031007 00:00,341600,346100,340100,345700,75347600
20031008 00:00,348100,348400,341900,344200,67981200
20031009 00:00,349200,352700,344300,346400,115553800
20031010 00:00,347700,349700,346400,349300,63783500
20031013 00:00,351400,362500,341500,351500,58393900
20031014 00:00,351000,353500,349600,353100,56284800
20031015 00:00,357900,358500,342000,352100,92129400
20031016 00:00,351000,355300,341100,354400,65957400
20031017 00:00,354100,368500,346100,346600,92146300
20031020 00:00,346600,356800,340800,349800,66406700
20031021 00:00,351300,354500,349400,353600,69893000
20031022 00:00,349100,358800,344400,345600,85295700
20031023 00:00,341500,345100,340500,343400,86490000
20031024 00:00,337900,344100,334900,340700,94799400
20031027 00:00,342800,344500,340400,341800,61720400
20031028 00:00,344200,353100,343700,352900,103921000
20031029 00:00,352100,354100,343200,353000,72076300
20031030 00:00,357900,360000,344500,352200,87880200
20031031 00:00,354500,354900,350600,351600,51389300
20031103 00:00,354300,360000,347500,358800,67913163
20031104 00:00,356900,358700,354000,355800,58032335
20031105 00:00,355200,357700,342900,356400,57850100
20031106 00:00,357700,359000,325400,358200,86443900
20031107 00:00,360800,369900,351500,357600,57801500
20031110 00:00,357000,361200,346900,351900,64945700
20031111 00:00,351500,359000,348500,350100,73588600
20031112 00:00,351700,358800,351400,358300,74280100
20031113 00:00,357000,359500,355500,357900,62183500
20031114 00:00,358200,360200,349900,350200,89191000
20031117 00:00,348300,358500,303300,346200,106152500
20031118 00:00,348800,358600,339500,339800,99638900
20031119 00:00,340000,344000,338800,343000,82821700
20031120 00:00,339300,346800,330200,339600,115695700
20031121 00:00,340700,349800,337300,341500,77430500
20031124 00:00,345100,352400,329200,352300,84299600
20031125 00:00,352800,354500,350900,351300,69609800
20031126 00:00,354100,355200,348100,352800,71861800
20031128 00:00,352600,355000,352100,353700,25140100
20031201 00:00,356900,360100,354700,359000,80524000
20031202 00:00,358200,360500,355800,356100,62444500
20031203 00:00,358400,361200,353500,353600,104129600
20031204 00:00,354000,394300,350800,356300,97153700
20031205 00:00,352700,356300,349600,350500,85470500
20031208 00:00,350100,353300,347800,352500,85254800
20031209 00:00,354400,359700,343400,344200,107980800
20031210 00:00,344900,355400,336500,345300,100299900
20031211 00:00,344900,355300,341400,352400,108067400
20031212 00:00,353100,353400,349000,352300,69817400
20031215 00:00,359200,370000,347000,347500,98920400
20031216 00:00,347900,350200,344200,349000,88258500
20031217 00:00,348200,350000,345700,348000,64756100
20031218 00:00,349500,356400,344500,355700,87652600
20031219 00:00,356000,356500,352000,354500,88921700
20031222 00:00,353500,385700,346400,355800,62437500
20031223 00:00,355900,360200,349000,359600,68370200
20031224 00:00,358400,360200,353700,358600,46722800
20031226 00:00,359600,360900,358200,358700,25403900
20031229 00:00,360200,365100,359000,364900,59296100
20031230 00:00,365200,365500,362800,364700,47434400
20031231 00:00,366000,366400,354100,363700,57150500
20040102 00:00,366500,367900,357000,363300,53850600
20040105 00:00,366000,371600,358300,371200,66093600
20040106 00:00,370800,374200,369500,373200,60312000
20040107 00:00,372700,376200,370700,376100,66027600
20040108 00:00,378700,379800,376000,379400,71539000
20040109 00:00,377100,388400,358700,378100,90933300
20040112 00:00,378500,383200,367700,383000,74670800
20040113 00:00,382600,386300,376000,379000,93502800
20040114 00:00,380800,389500,371000,381000,57436200
20040115 00:00,379300,384600,376300,381200,101805100
20040116 00:00,383800,386300,348300,385700,73172000
20040120 00:00,387200,390000,383100,386400,74319500
20040121 00:00,383900,387000,380000,384100,106032800
20040122 00:00,385600,386900,380700,380900,83945200
20040123 00:00,382000,388900,376000,380300,86325100
20040126 00:00,379700,389000,378400,385600,80168100
20040127 00:00,385100,386300,376900,377900,90496900
20040128 00:00,379400,380600,360500,371600,122748000
20040129 00:00,372400,373100,361000,371600,138458200
20040130 00:00,372000,381900,369700,370900,80818200
20040202 00:00,372000,374800,368200,369500,90665200
20040203 00:00,369100,381000,360800,370600,64169800
20040204 00:00,366200,377600,363300,364000,106355100
20040205 00:00,365100,396000,363300,364800,85194100
20040206 00:00,366000,379800,365300,372500,103881600
20040209 00:00,373400,374800,362700,371000,56269700
20040210 00:00,370600,374100,370300,372300,62856800
20040211 00:00,372400,376700,370000,375800,90129700
20040212 00:00,375200,377000,372600,373300,64090300
20040213 00:00,373900,379700,367600,369700,87747000
20040217 00:00,372800,376200,363700,374600,67387900
20040218 00:00,375100,376700,373200,374900,66260400
20040219 00:00,378600,379000,369200,369600,94731500
20040220 00:00,370100,371400,338700,369100,132579000
20040223 00:00,370000,372700,359000,363900,121943700
20040224 00:00,363000,366700,360000,363800,134313900
20040225 00:00,364300,366700,363300,365800,70050200
20040226 00:00,364700,368400,363100,367000,68667000
20040227 00:00,367700,369400,362700,365400,95661900
20040301 00:00,366800,370700,307000,369800,77086800
20040302 00:00,369800,371800,366200,366700,92975700
20040303 00:00,365100,366300,362100,364900,82912400
20040304 00:00,364400,368300,363900,368100,61527400
20040305 00:00,364200,399300,361500,366800,114239900
20040308 00:00,366900,369700,358000,358400,106604300
20040309 00:00,358100,367400,355200,357900,125237900
20040310 00:00,357500,369600,352300,352900,125469200
20040311 00:00,350700,355300,348600,348900,146342700
20040312 00:00,351800,363600,344500,355600,116411400
20040315 00:00,353600,359800,348100,348300,114826500
20040316 00:00,351100,352500,346300,350000,115980400
20040317 00:00,352000,356200,343400,355000,92743400
20040318 00:00,353700,354600,349700,352900,107889400
20040319 00:00,352800,359700,348200,348300,100061600
20040322 00:00,345300,371300,340300,343500,129988200
20040323 00:00,345900,353600,340100,341200,121264600
20040324 00:00,341500,353500,335000,344100,116587400
20040325 00:00,346400,354600,342100,354100,135180300
20040326 00:00,353000,355800,352200,352700,76148500
20040329 00:00,355100,359600,347900,358500,98635000
20040330 00:00,356700,359400,338400,358900,90110600
20040331 00:00,359200,360000,356100,356900,84007400
20040401 00:00,358100,362500,351100,360800,89126800
20040402 00:00,368900,390200,357200,369800,140202400
20040405 00:00,370100,374800,369700,374600,64820400
20040406 00:00,371600,372500,369200,370600,91542000
20040407 00:00,369900,371100,366000,368700,84326300
20040408 00:00,373500,373900,367400,369900,74677100
20040412 00:00,370300,372900,369800,371600,54066000
20040413 00:00,373400,373600,360000,366200,93369400
20040414 00:00,364100,369500,363600,366800,107922800
20040415 00:00,367500,368600,360200,363100,117232200
20040416 00:00,362100,369900,357900,360300,108160600
20040419 00:00,360100,382800,359800,365600,81496500
20040420 00:00,366100,367900,355400,357500,111965600
20040421 00:00,359200,369200,347400,360800,112645000
20040422 00:00,360000,371800,359800,369200,131772800
20040423 00:00,370800,372300,360000,372100,92034400
20040426 00:00,371900,377600,366500,367800,72734100
20040427 00:00,369400,371900,366900,368100,85016300
20040428 00:00,367100,367200,343300,360800,108687300
20040429 00:00,360800,369900,350700,356400,161410800
20040430 00:00,356600,358000,348200,348600,139728500
20040503 00:00,350000,355200,348900,351800,115006300
20040504 00:00,352100,357500,350300,354100,123153200
20040505 00:00,354200,366300,352000,355300,93779100
20040506 00:00,352400,355200,340400,352300,99725700
20040507 00:00,350900,356400,349600,349800,132379100
20040510 00:00,346700,355800,344200,347500,156762300
20040511 00:00,349700,353800,349200,353000,111580200
20040512 00:00,351200,384000,342700,352200,195129600
20040513 00:00,350600,354500,341900,352200,132681600
20040514 00:00,352100,353100,346400,348000,130002900
20040517 00:00,343800,354400,341100,343200,147278400
20040518 00:00,346600,349000,343500,347600,88454700
20040519 00:00,351600,357500,347100,347500,136180600
20040520 00:00,347800,350200,345600,347700,92710700
20040521 00:00,350100,351700,347300,350100,111755300
20040524 00:00,352900,354600,350000,351600,95480400
20040525 00:00,351400,360800,349500,360200,141954900
20040526 00:00,358800,361900,349900,361500,91168200
20040527 00:00,362900,365000,360000,363600,107739200
20040528 00:00,363900,365400,353400,365400,55778500
20040601 00:00,362700,365400,351700,365200,90503200
20040602 00:00,365700,366600,361700,364000,95596600
20040603 00:00,363000,363600,359400,359700,90273600
20040604 00:00,363300,366200,361800,362300,87623900
20040607 00:00,364400,370900,356500,370700,101724100
20040608 00:00,369100,372000,368500,371600,68719300
20040609 00:00,369800,371900,363700,365300,94907000
20040610 00:00,366900,377300,365300,368000,54661300
20040614 00:00,365900,368300,352000,362500,77881000
20040615 00:00,365600,369900,365600,368400,86341300
20040616 00:00,367700,372500,358200,368000,60572400
20040617 00:00,366600,366600,362500,364000,75210100
20040618 00:00,363000,368400,362600,364200,77752200
20040621 00:00,365000,380000,360600,361500,64205700
20040622 00:00,361600,366800,360200,366700,99245300
20040623 00:00,365800,371900,365100,371000,89991600
20040624 00:00,370200,379800,359800,370200,88429700
20040625 00:00,370000,373900,369800,372400,75034100
20040628 00:00,374900,375200,364800,371100,90888800
20040629 00:00,371100,379900,370000,374400,64979700
20040630 00:00,374400,379000,373000,377400,95439900
20040701 00:00,376500,377000,367700,370400,120050000
20040702 00:00,370400,371900,366300,367800,72132100
20040706 00:00,365900,368200,358300,360100,127570400
20040707 00:00,359500,382500,359200,360900,94757900
20040708 00:00,358200,361300,355500,355700,101630700
20040709 00:00,358400,380200,356300,357900,90265500
20040712 00:00,355700,356900,336300,356000,79116100
20040713 00:00,356900,358100,354300,355300,73771200
20040714 00:00,351900,356500,350500,352100,114940900
20040715 00:00,353300,354900,322000,351900,85396400
20040716 00:00,354300,354500,346400,346800,116114100
20040719 00:00,347900,349700,344700,347300,102237900
20040720 00:00,347500,352900,347000,352700,101676200
20040721 00:00,355700,378100,345000,345300,130292900
20040722 00:00,344700,355400,342500,349600,123607500
20040723 00:00,346300,350100,335000,341600,102369000
20040726 00:00,342200,349500,337000,340600,113081100
20040727 00:00,342000,347100,340400,345700,99691800
20040728 00:00,344000,346300,338100,344000,153651300
20040729 00:00,347000,349200,345000,347700,94962100
20040730 00:00,347600,351000,340100,348500,79091500
20040802 00:00,346100,350200,344600,349300,79747400
20040803 00:00,348400,354100,324100,342800,81095500
20040804 00:00,341500,348000,321900,342600,86488100
20040805 00:00,343600,349200,329100,336500,104229100
20040806 00:00,334100,351800,320000,327300,138880600
20040809 00:00,328200,329600,326500,328000,75444000
20040810 00:00,329600,350200,329000,334200,95689300
20040811 00:00,328600,377200,325000,329100,117079300
20040812 00:00,326900,328600,320000,324600,107413800
20040813 00:00,326400,327400,323500,325200,87914900
20040816 00:00,326200,331900,325200,329800,73989600
20040817 00:00,331200,334400,329900,331700,86043800
20040818 00:00,330700,339100,330100,338900,102031000
20040819 00:00,337300,338500,334100,336300,101371700
20040820 00:00,335700,341400,330300,340000,90290800
20040823 00:00,340500,342700,339100,340900,81107400
20040824 00:00,342400,343100,338100,340400,82955200
20040825 00:00,340800,346000,330400,345500,87032100
20040826 00:00,344500,354800,343100,344000,54385400
20040827 00:00,344700,355000,344400,345600,56679700
20040830 00:00,344000,344300,340200,340400,58228100
20040831 00:00,340200,341200,336500,339900,76201100
20040901 00:00,339200,349600,330400,342600,94958500
20040902 00:00,341800,348800,341600,347500,74637100
20040903 00:00,344400,346800,340500,341300,83317100
20040907 00:00,343900,354100,341200,343700,93256200
20040908 00:00,343100,346800,341800,342300,98371200
20040909 00:00,344500,347500,341300,345700,101869700
20040910 00:00,346100,351900,340200,351200,102507300
20040913 00:00,352400,357200,342800,354400,105704500
20040914 00:00,354600,357300,344900,356500,74984800
20040915 00:00,354300,356700,343000,352000,88658500
20040916 00:00,352800,363200,351300,352400,65246200
20040917 00:00,352400,355200,351600,354500,79814800
20040920 00:00,352900,357700,351000,354400,107819300
20040921 00:00,355400,358500,354200,356700,85690400
20040922 00:00,354300,354600,348700,349500,96856600
20040923 00:00,349800,351500,348800,349900,89448200
20040924 00:00,349900,351900,346800,348000,101830200
20040927 00:00,346200,347900,343800,344400,82962100
20040928 00:00,345500,346900,342300,345900,84949800
20040929 00:00,345400,351200,345300,350900,91650200
20040930 00:00,350200,352700,340500,351300,71179500
20041001 00:00,354400,361500,351300,361000,114761600
20041004 00:00,363600,385000,361300,362900,103923700
20041005 00:00,362300,364900,361600,363300,87060500
20041006 00:00,363200,369500,361100,366300,84776300
20041007 00:00,365400,366700,361700,362100,80315000
20041008 00:00,360800,366500,355000,356200,110280800
20041011 00:00,357200,360600,356000,357500,50871400
20041012 00:00,354400,358000,342300,357100,93088500
20041013 00:00,360500,361400,348400,356600,126325100
20041014 00:00,356800,357800,353300,354300,95862100
20041015 00:00,355000,358600,344400,355800,130561600
20041018 00:00,355100,362000,354000,361900,101332900
20041019 00:00,363800,365700,358900,359100,122829800
20041020 00:00,358300,362300,356500,360900,103808000
20041021 00:00,362400,367900,351900,366400,112647100
20041022 00:00,366000,366500,357400,357900,109420000
20041025 00:00,357300,366500,354900,356100,99945900
20041026 00:00,356600,358000,345000,357900,94993400
20041027 00:00,358400,370000,357100,367700,154784400
20041028 00:00,366700,371200,356700,369200,106664600
20041029 00:00,369100,372400,366700,369000,97922700
20041101 00:00,369700,371800,270500,370200,68724600
20041102 00:00,370900,375500,370000,371500,105136100
20041103 00:00,377600,379000,371500,373400,132787200
20041104 00:00,372600,377800,371100,376400,109005800
20041105 00:00,380200,381600,353100,379200,109332800
20041108 00:00,379400,381000,378500,379800,65062400
20041109 00:00,379400,381500,378100,380000,80383200
20041110 00:00,379400,380600,373400,377400,92698600
20041111 00:00,379200,383800,377200,383400,94573200
20041112 00:00,383500,386800,381700,386600,98482200
20041115 00:00,386500,388600,385000,388000,80057500
20041116 00:00,386600,388300,383200,385200,94416500
20041117 00:00,388500,393200,309000,390400,120965200
20041118 00:00,389800,393600,388900,392900,92570200
20041119 00:00,392400,392900,385900,386600,113559500
20041122 00:00,386100,390400,384100,390200,77406800
20041123 00:00,390100,391500,338900,388900,89658300
20041124 00:00,391000,393900,390700,393600,71208900
20041126 00:00,393600,394800,391700,392400,31350600
20041129 00:00,394600,396400,389700,393000,91385800
20041130 00:00,392900,393900,390600,391300,87409100
20110323 00:00,552000,558600,548200,557200,54175787
20110324 00:00,561300,568200,558200,567300,62779061
20110325 00:00,568800,572200,567600,568400,66809144
20110328 00:00,570900,571000,565000,565100,31936709
20110329 00:00,564000,570800,562400,570800,41471856
20110330 00:00,573600,574300,570800,573600,41170128
20110331 00:00,572700,574800,571600,574300,42075889
20110401 00:00,577200,579000,572900,574600,49725119
20110404 00:00,576300,576800,570200,572700,39049670
20110405 00:00,571600,574900,570100,570900,45852649
20110406 00:00,575600,577300,569300,572200,43043240
20110407 00:00,572400,576000,568100,572300,51317888
20110408 00:00,574700,575700,566500,569300,36391150
20110411 00:00,571700,572900,565600,567700,37979835
20110412 00:00,565000,566400,561500,563700,45706183
20110413 00:00,567900,570000,564000,568500,45983815
20110414 00:00,564600,568300,562300,567400,43891370
20110415 00:00,565300,568700,562800,566500,58674418
20110418 00:00,560800,562700,553300,562300,52309096
20110419 00:00,564000,566000,561000,566000,30112824
20110420 00:00,576000,579400,575300,578800,46608364
20110421 00:00,584400,584700,581600,583400,33546679
20110425 00:00,583900,585200,582800,584900,20071389
20110426 00:00,586400,590300,585100,588300,41471881
20110427 00:00,589300,592900,586600,592300,40010055
20110428 00:00,590400,592300,588800,591700,38076882
20110429 00:00,590200,592800,589800,591300,39023164
20110502 00:00,591700,593400,588200,589700,44759093
20110503 00:00,589400,590000,583300,587000,34248871
20110504 00:00,587300,588700,581100,586100,48327411
20110505 00:00,583100,589700,580800,583000,66104025
20110506 00:00,588600,592000,583100,584700,61240812
20110509 00:00,585700,589200,583400,586900,38139617
20110510 00:00,588600,592800,587800,591900,35139127
20110511 00:00,591000,593100,583600,587600,54260133
20110512 00:00,585800,591900,582400,591100,55738060
20110513 00:00,589700,590700,583900,584100,55298733
20110516 00:00,581400,583100,572700,574000,64614401
20110517 00:00,571000,575700,569900,575600,58413846
20110518 00:00,574800,581400,574100,580300,32175251
20110519 00:00,582200,583400,578500,582300,31424569
20110520 00:00,581500,582100,576900,577600,37737127
20110523 00:00,569800,571500,566500,569300,38695717
20110524 00:00,570600,570700,565600,565800,33166887
20110525 00:00,565000,570600,564700,567900,37202691
20110526 00:00,566200,573000,566100,571500,35031021
20110527 00:00,572400,574900,571900,574300,26563167
20110531 00:00,579700,583600,576700,583600,41641015
20110601 00:00,582200,583600,570400,570700,46076014
20110602 00:00,572000,574100,568900,572100,46676655
20110603 00:00,565500,569900,562700,563300,44579375
20110606 00:00,562200,565300,558700,559000,41528641
20110607 00:00,560400,562600,557600,557900,40292556
20110608 00:00,556700,557700,552300,553800,41478680
20110609 00:00,554100,557600,552300,554700,39398038
20110610 00:00,552300,553400,545900,546200,50520598
20110613 00:00,546700,549300,544500,546300,34837062
