AAPL R735QTJ8XC9X,AAPL,434.53,21213655,9217969507,False,0.8798652,0.0357143
AIG R735QTJ8XC9X,AIG,44.91,14141211,635081786,False,0.8435868,1
BNO UN3IMQ2JU1YD,BNO,78.98,10408,822023,False,1,0.5
EEM SNQLASP67O85,EEM,43.23,32155704,1390091083,False,0.8534672,1
FB V6OIPNZEM8V9,FB,26.13,35150827,918491109,False,1,1
GOOG T1AZ164W5VTX,GOOG,903.87,3105532,2806997208,False,1,0.5
IBM R735QTJ8XC9X,IBM,204.69,4354378,891297632,False,0.7427522,1
IWM RV0PWMLXVHPH,IWM,97.97,37687815,3692275235,False,0.896579,1
NB R735QTJ8XC9X,BAC,13.36,103122236,1377713072,False,0.8819854,1
QQQ RIWIV7K5Z9LX,QQQ,73.6,24867739,1830265590,False,0.9232139,1
SPY R735QTJ8XC9X,SPY,165.34,99638286,16474194207,False,0.8558859,1
USO THORT68ZZSYT,USO,33.87,4632611,156906534,False,1,8
UW R735QTJ8XC9X,WM,41.99,1134556,47640006,False,0.8179949,1
