AAPL R735QTJ8XC9X,AAPL,105.26,39488848,4156596140,False,0.925089,0.25
AIG R735QTJ8XC9X,AIG,61.97,4691983,290762186,False,0.8666423,1
BNO UN3IMQ2JU1YD,BNO,12.24,170235,2083676,False,1,1
EEM SNQLASP67O85,EEM,32.19,38928780,1253117428,False,0.9137274,1
FB V6OIPNZEM8V9,FB,104.66,16481116,1724913600,False,1,1
GOOCV VP83T1ZUHROL,GOOG,758.88,1411330,1071030110,False,1,1
GOOG T1AZ164W5VTX,GOOGL,778.01,1412055,1098592910,False,1,1
IBM R735QTJ8XC9X,IBM,137.62,3369572,463720498,False,0.7937973,1
IWM RV0PWMLXVHPH,IWM,112.51,32895902,3701117934,False,0.9319912,1
NB R735QTJ8XC9X,BAC,16.83,44841859,754688486,False,0.9011318,1
PGM VWWSFBS9ZRS5,PGM,137.3,1218164,167253917,False,1,1
QQQ RIWIV7K5Z9LX,QQQ,111.86,27209868,3043695834,False,0.9557276,1
SPY R735QTJ8XC9X,SPY,203.89,88561987,18056903529,False,0.904859,1
USO THORT68ZZSYT,USO,11,29144633,320590963,False,1,8
UW R735QTJ8XC9X,WM,53.37,1034396,55205714,False,0.894081,1
