AAA SEVKGI6HF885,AAA,60.2,35500,2137100,False,0.3214621,1
AAPL R735QTJ8XC9X,AAPL,88.19,25232835,2225283718,False,0.8613657,0.0357143
AIG R735QTJ8XC9X,AIG,69.76,14236300,993124288,False,0.6847804,20
EEM SNQLASP67O85,EEM,109.8,17153400,1883443320,False,0.7666262,0.333333
GOOG T1AZ164W5VTX,GOOG,457.55,7302794,3341393394,False,1,0.5
IBM R735QTJ8XC9X,IBM,93.79,13755400,1290118966,False,0.665792,1
IWM RV0PWMLXVHPH,IWM,77.4,86745915,6714133821,False,0.8211631,1
NB R735QTJ8XC9X,BAC,50.85,25979100,1321037235,False,0.7710622,1
SPY R735QTJ8XC9X,SPY,139.8,124103700,17349697260,False,0.7503736,1
USO THORT68ZZSYT,USO,50.32,1499400,75449808,False,1,8
UW R735QTJ8XC9X,WMI,33.81,5037300,170311113,False,0.6502868,1
