AAPL R735QTJ8XC9X,AAPL,129.91,56055343,7282149609,False,0.8613657,0.0357143
AIG R735QTJ8XC9X,AIG,50.15,24488472,1228096870,False,0.6909081,20
EEM SNQLASP67O85,EEM,145.54,16583806,2413607125,False,0.7764915,0.333333
GOOG T1AZ164W5VTX,GOOG,475.39,6293153,2991702004,False,1,0.5
IBM R735QTJ8XC9X,IBM,115.24,6784069,781796111,False,0.6757024,1
IWM RV0PWMLXVHPH,IWM,70.32,63609682,4473032838,False,0.8291026,1
NB R735QTJ8XC9X,BAC,41.45,31724647,1314986618,False,0.800951,1
SPY R735QTJ8XC9X,SPY,137,146116746,20017994202,False,0.7642274,1
USO THORT68ZZSYT,USO,81.31,3227965,262465834,False,1,8
UW R735QTJ8XC9X,WMI,33.82,3178780,107506339,False,0.6678314,1
