AAPL R735QTJ8XC9X,AAPL,201.24,18952251,3813950991,False,0.9832594,0.25
AIG R735QTJ8XC9X,AIG,55.52,3566068,197988095,False,0.9413438,1
BNO UN3IMQ2JU1YD,BNO,19,652329,12394251,False,1,1
EEM SNQLASP67O85,EEM,42.54,27222414,1158041491,False,0.9781524,1
FB V6OIPNZEM8V9,FB,199.21,13476738,2684700976,False,1,1
GOOCV VP83T1ZUHROL,GOOG,1124.83,1262145,1419698560,False,1,1
GOOG T1AZ164W5VTX,GOOGL,1124.29,1362636,1531998028,False,1,1
IBM R735QTJ8XC9X,IBM,139.33,3218975,448499786,False,0.9159029,1
IWM RV0PWMLXVHPH,IWM,155.4,11172370,1736186298,False,0.9770591,1
NB R735QTJ8XC9X,BAC,29.35,27228733,799163313,False,0.9574957,1
PGM VWWSFBS9ZRS5,PGM,2.16,1177151,2542646,False,1,1
QQQ RIWIV7K5Z9LX,QQQ,190.66,17897528,3412342688,False,0.9873755,1
SPY R735QTJ8XC9X,SPY,297.19,35212296,10464742248,False,0.9692021,1
USO THORT68ZZSYT,USO,12.04,14300730,172180789,False,1,8
UW R735QTJ8XC9X,WM,117.01,1399994,163813297,False,0.9680347,1
