AAA SEVKGI6HF885,AAA,54.34,10100,548834,False,0.3084172,1
AAPL R735QTJ8XC9X,AAPL,30.79,5443583,167607920,False,0.8613657,0.0178571
AIG R735QTJ8XC9X,AIG,70.5,3781800,266616900,False,0.6690211,20
EEM SNQLASP67O85,EEM,159.35,180500,28762675,False,0.7385222,0.11111099
GOOG T1AZ164W5VTX,GOOG,108.32,11377703,1232432788,False,1,0.5
IBM R735QTJ8XC9X,IBM,85.22,4179200,356151424,False,0.6476484,1
IWM RV0PWMLXVHPH,IWM,109.09,5648600,616205774,False,0.7965384,0.5
NB R735QTJ8XC9X,BAC,88.4,4557800,402909520,False,0.6872052,0.5
QQQ RIWIV7K5Z9LX,QQQ,34,90290800,3069887200,False,0.8706054,1
SPY R735QTJ8XC9X,SPY,110.44,44928200,4961870408,False,0.7154646,1
UW R735QTJ8XC9X,WMI,27.96,1859900,52002804,False,0.6089999,1
