AAA SEVKGI6HF885,AAA,51.5,2900,149350,False,0.2988875,1
AAPL R735QTJ8XC9X,AAPL,22.7,4700100,106692270,False,0.8613657,0.0178571
AIG R735QTJ8XC9X,AIG,65.09,5928100,385860029,False,0.6641359,20
FB ROGEM6TFIF6T,FB,34.6,172300,5961580,False,1,1
IBM R735QTJ8XC9X,IBM,80.59,6963000,561148170,False,0.6364728,1
IWM RV0PWMLXVHPH,IWM,94.52,786500,74339980,False,0.7760012,0.5
NB R735QTJ8XC9X,BAC,73.2,5607600,410476320,False,0.6367503,0.5
QQQ RIWIV7K5Z9LX,QQQ,29.71,91564300,2720375353,False,0.8702664,1
SPY R735QTJ8XC9X,SPY,105.5,18265200,1926978600,False,0.6900319,1
UW R735QTJ8XC9X,WMI,27.3,1302200,35550060,False,0.6006654,1
