AAPL R735QTJ8XC9X,AAPL,390.9,36575111,14297210889,False,0.9949942,0.25
AIG R735QTJ8XC9X,AIG,31.77,6369541,202360317,False,0.9744891,1
BNO UN3IMQ2JU1YD,BNO,11.38,1956835,22268782,False,1,1
EEM SNQLASP67O85,EEM,43.14,43817662,1890293938,False,0.9897694,1
FB V6OIPNZEM8V9,FB,240.28,18134493,4357355978,False,1,1
GOOCV VP83T1ZUHROL,GOOG,1513.64,1735275,2626581651,False,1,1
GOOG T1AZ164W5VTX,GOOGL,1516.88,1447216,2195253006,False,1,1
IBM R735QTJ8XC9X,IBM,123,4291994,527915262,False,0.9601371,1
IWM RV0PWMLXVHPH,IWM,147.03,37335800,5489482674,False,0.9912339,1
NB R735QTJ8XC9X,BAC,24.6,53951985,1327218831,False,0.9820533,1
PGM VWWSFBS9ZRS5,PGM,2.16,1169386,2525873,False,1,1
QQQ RIWIV7K5Z9LX,QQQ,260.9,50547825,13187927542,False,0.9954812,1
SPY R735QTJ8XC9X,SPY,321.85,76618906,24659794896,False,0.9885475,1
USO THORT68ZZSYT,USO,29.29,6761288,198038125,False,1,1
UW R735QTJ8XC9X,WM,106.79,1992891,212820829,False,0.9859142,1
