AAA SEVKGI6HF885,AAA,62.12,10600,658472,False,0.3084172,1
AAPL R735QTJ8XC9X,AAPL,85.38,20794240,1775412211,False,0.8613657,0.0178571
AIG R735QTJ8XC9X,AIG,67.96,6997300,475536508,False,0.6705193,20
EEM SNQLASP67O85,EEM,212.35,315000,66890250,False,0.7475434,0.11111099
GOOG T1AZ164W5VTX,GOOG,191.45,13282739,2542980381,False,1,0.5
IBM R735QTJ8XC9X,IBM,92.25,4507900,415853775,False,0.6501381,1
IWM RV0PWMLXVHPH,IWM,123.12,13207300,1626082776,False,0.8009486,0.5
NB R735QTJ8XC9X,BAC,45.21,11552800,522302088,False,0.7009765,1
SPY R735QTJ8XC9X,SPY,118.67,72140500,8560913135,False,0.7239778,1
UW R735QTJ8XC9X,WMI,29.43,1614400,47511792,False,0.6169502,1
