AAA SEVKGI6HF885,AAA,59.6,10100,601960,False,0.3146172,1
AAPL R735QTJ8XC9X,AAPL,64.61,26729179,1726972255,False,0.8613657,0.0357143
AIG R735QTJ8XC9X,AIG,68.81,18259800,1256456838,False,0.678027,20
EEM SNQLASP67O85,EEM,98.42,2154000,211996680,False,0.7558865,0.333333
GOOG T1AZ164W5VTX,GOOG,339.76,8194756,2784250298,False,1,0.5
IBM R735QTJ8XC9X,IBM,83.3,5924000,493469200,False,0.6566428,1
IWM RV0PWMLXVHPH,IWM,74.15,28901300,2143031395,False,0.8119932,1
NB R735QTJ8XC9X,BAC,46.9,16780000,786982000,False,0.7389398,1
SPY R735QTJ8XC9X,SPY,130.58,41119400,5369371252,False,0.7396688,1
UW R735QTJ8XC9X,WMI,34.55,3494600,120738430,False,0.6383676,1
