AAPL R735QTJ8XC9X,AAPL,126.85,35004940,4440376639,False,0.9131808,0.25
AIG R735QTJ8XC9X,AIG,57.46,8803888,505871404,False,0.8568939,1
BNO UN3IMQ2JU1YD,BNO,21.54,107934,2324898,False,1,1
EEM SNQLASP67O85,EEM,42.63,50687897,2160825049,False,0.8926123,1
FB V6OIPNZEM8V9,FB,83.01,26487541,2198730778,False,1,1
GOOCV VP83T1ZUHROL,GOOG,539.17,1482849,799507695,False,1,0.997307
GOOG T1AZ164W5VTX,GOOGL,548.64,1446998,793880982,False,1,1
IBM R735QTJ8XC9X,IBM,162.42,2266156,368069057,False,0.7740878,1
IWM RV0PWMLXVHPH,IWM,125.7,22129483,2781676013,False,0.9213105,1
NB R735QTJ8XC9X,BAC,15.81,45510761,719525131,False,0.8930395,1
PGM VWWSFBS9ZRS5,PGM,84.08,1146794,96422439,False,1,1
QQQ RIWIV7K5Z9LX,QQQ,107.48,16864629,1812610324,False,0.9483196,1
SPY R735QTJ8XC9X,SPY,209.06,68313801,14281683237,False,0.8904133,1
USO THORT68ZZSYT,USO,18.5,16958180,313726330,False,1,8
UW R735QTJ8XC9X,WM,54.84,2602555,142724116,False,0.8740406,1
