AAPL R735QTJ8XC9X,AAPL,174.14,21819041,3799567799,False,0.9647964,0.25
AIG R735QTJ8XC9X,AIG,53.49,4946640,264595773,False,0.9099315,1
BNO UN3IMQ2JU1YD,BNO,19.89,69857,1389455,False,1,1
EEM SNQLASP67O85,EEM,48.05,52261846,2511181700,False,0.950171,1
FB V6OIPNZEM8V9,FB,163.87,36733480,6019515367,False,1,1
GOOCV VP83T1ZUHROL,GOOG,1032.51,1298389,1340599626,False,1,1
GOOG T1AZ164W5VTX,GOOGL,1037.29,1554427,1612391582,False,1,1
IBM R735QTJ8XC9X,IBM,158.07,5587651,883239993,False,0.8644354,1
IWM RV0PWMLXVHPH,IWM,154.76,13897550,2150784838,False,0.9616668,1
NB R735QTJ8XC9X,BAC,30.65,55026456,1686560876,False,0.9338976,1
PGM VWWSFBS9ZRS5,PGM,2.46,1213730,2985775,False,1,1
QQQ RIWIV7K5Z9LX,QQQ,162.21,29137347,4726369056,False,0.9767638,1
SPY R735QTJ8XC9X,SPY,265.93,63531523,16894937911,False,0.9461182,1
USO THORT68ZZSYT,USO,13.52,12061522,163071777,False,1,8
UW R735QTJ8XC9X,WM,83.02,2647520,219797110,False,0.9438055,1
