AAPL R735QTJ8XC9X,AAPL,190.92,25174109,4806240890,False,0.9832594,0.25
AIG R735QTJ8XC9X,AIG,51.85,6147523,318749067,False,0.935656,1
BNO UN3IMQ2JU1YD,BNO,20.66,334850,6918001,False,1,1
EEM SNQLASP67O85,EEM,41.23,72369269,2983784960,False,0.9707403,1
FB V6OIPNZEM8V9,FB,186.27,16378721,3050864360,False,1,1
GOOCV VP83T1ZUHROL,GOOG,1164.21,2209472,2572289397,False,1,1
GOOG T1AZ164W5VTX,GOOGL,1170.8,2790935,3267626698,False,1,1
IBM R735QTJ8XC9X,IBM,134.4,2532144,340320153,False,0.9159029,1
IWM RV0PWMLXVHPH,IWM,154.04,16871132,2598829173,False,0.9736269,1
NB R735QTJ8XC9X,BAC,28.29,51127672,1446401840,False,0.9523497,1
PGM VWWSFBS9ZRS5,PGM,2.16,1192814,2576478,False,1,1
QQQ RIWIV7K5Z9LX,QQQ,183.09,37705489,6903497981,False,0.9851994,1
SPY R735QTJ8XC9X,SPY,285.06,63998271,18243347131,False,0.9645123,1
USO THORT68ZZSYT,USO,12.97,21243835,275532539,False,1,8
UW R735QTJ8XC9X,WM,107.29,1274073,136695292,False,0.9636655,1
