AAPL R735QTJ8XC9X,AAPL,325.21,24559070,7986855154,False,0.9899586,0.25
AIG R735QTJ8XC9X,AIG,53.41,5284958,282269606,False,0.9525991,1
BNO UN3IMQ2JU1YD,BNO,17.71,313915,5559434,False,1,1
EEM SNQLASP67O85,EEM,43.97,80204255,3526581092,False,0.9840525,1
FB V6OIPNZEM8V9,FB,210.85,10152964,2140752459,False,1,1
GOOCV VP83T1ZUHROL,GOOG,1476.23,1639849,2420794289,False,1,1
GOOG T1AZ164W5VTX,GOOGL,1475.97,1788040,2639093398,False,1,1
IBM R735QTJ8XC9X,IBM,156.76,8224986,1289348805,False,0.9376399,1
IWM RV0PWMLXVHPH,IWM,166.93,12649176,2111526949,False,0.9840907,1
NB R735QTJ8XC9X,BAC,34.67,36875714,1278481004,False,0.9690685,1
PGM VWWSFBS9ZRS5,PGM,2.16,1206512,2606065,False,1,1
QQQ RIWIV7K5Z9LX,QQQ,230.19,20098819,4626547145,False,0.9915107,1
SPY R735QTJ8XC9X,SPY,333.98,43537036,14540499283,False,0.9784638,1
USO THORT68ZZSYT,USO,10.74,24140063,259264276,False,1,8
UW R735QTJ8XC9X,WM,123.74,1169356,144696111,False,0.9765939,1
