AAPL R735QTJ8XC9X,AAPL,380.19,14199799,5398621581,False,0.8613657,0.0357143
AIG R735QTJ8XC9X,AIG,22.78,4850390,110491884,False,0.8435868,1
BNO UN3IMQ2JU1YD,BNO,72.24,94873,6853625,False,1,0.5
EEM SNQLASP67O85,EEM,37,62183559,2300791683,False,0.8300608,1
GOOG T1AZ164W5VTX,GOOG,618.07,3841283,2374181783,False,1,0.5
IBM R735QTJ8XC9X,IBM,188.72,5023447,948024917,False,0.724,1
IWM RV0PWMLXVHPH,IWM,70.98,51863355,3681260937,False,0.8715939,1
NB R735QTJ8XC9X,BAC,5.23,216667424,1133170627,False,0.8769404,1
QQQ RIWIV7K5Z9LX,QQQ,54.89,57710086,3167706620,False,0.9070581,1
SPY R735QTJ8XC9X,SPY,121.71,209648393,25516305912,False,0.828329,1
USO THORT68ZZSYT,USO,36.66,22280293,816795541,False,1,8
UW R735QTJ8XC9X,WM,31.62,4091450,129371649,False,0.776146,1
