AAPL R735QTJ8XC9X,AAPL,282.52,15050776,4252145235,False,0.8613657,0.0357143
AIG R735QTJ8XC9X,AIG,38.78,6121371,237386767,False,0.7048563,1
BNO UN3IMQ2JU1YD,BNO,55.7,2400,133680,False,1,0.5
EEM SNQLASP67O85,EEM,45.44,58909104,2676829685,False,0.8150124,1
GOOG T1AZ164W5VTX,GOOG,525.62,2087332,1097143445,False,1,0.5
IBM R735QTJ8XC9X,IBM,135.64,5187214,703593706,False,0.7088095,1
IWM RV0PWMLXVHPH,IWM,67.85,51503947,3494542803,False,0.8599296,1
NB R735QTJ8XC9X,BAC,13.3,157550939,2095427488,False,0.8719683,1
SPY R735QTJ8XC9X,SPY,114.61,143224066,16414910204,False,0.8121829,1
USO THORT68ZZSYT,USO,35.63,12289771,437884540,False,1,8
UW R735QTJ8XC9X,WM,35.94,1837041,66023253,False,0.7393422,1
