AAPL R735QTJ8XC9X,AAPL,152.7,23095470,3526678269,False,0.9753046,0.25
AIG R735QTJ8XC9X,AIG,42.94,3677596,157915972,False,0.9288186,1
BNO UN3IMQ2JU1YD,BNO,17.28,182756,3158023,False,1,1
EEM SNQLASP67O85,EEM,41.65,73012666,3040977538,False,0.9707403,1
FB V6OIPNZEM8V9,FB,145.83,20310625,2961898443,False,1,1
GOOCV VP83T1ZUHROL,GOOG,1073.9,1072640,1151908096,False,1,1
GOOG T1AZ164W5VTX,GOOGL,1084,1281410,1389048440,False,1,1
IBM R735QTJ8XC9X,IBM,132.51,5567648,737769036,False,0.8947264,1
IWM RV0PWMLXVHPH,IWM,145.47,15844197,2304855337,False,0.9710379,1
NB R735QTJ8XC9X,BAC,29.08,57320760,1666887700,False,0.9475122,1
PGM VWWSFBS9ZRS5,PGM,2.16,1151192,2486574,False,1,1
QQQ RIWIV7K5Z9LX,QQQ,163.2,29885170,4877259744,False,0.9834085,1
SPY R735QTJ8XC9X,SPY,263.55,52302743,13784387917,False,0.9602821,1
USO THORT68ZZSYT,USO,11.17,19818354,221371014,False,1,8
UW R735QTJ8XC9X,WM,94.41,1490389,140707625,False,0.9587222,1
